,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,gpt3_response_scenario_1,gpt3_response_scenario_1_retrieved,gpt3_response_scenario_2,gpt3_response_scenario_2_retrieved
65,living_natural_kinds,l_2_chickenw_6,1,chicken_to_worm_app_new_comp_preserved_purpose_changed,chicken_to_worm,chicken,worm,new,worm,preserved,chicken,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,A worm.,worm,"The thing after the special operation is not a chicken or a worm, because it does not have the proper anatomy or physiology for either animal.",unsure
66,living_natural_kinds,l_2_chickenw_6,2,chicken_to_worm_app_new_comp_preserved_purpose_changed,chicken_to_worm,chicken,worm,new,worm,preserved,chicken,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,"The thing after the special operation is technically a worm, since it possesses none of the key characteristics of a chicken.",worm,The thing after the special operation is a worm.,worm
67,living_natural_kinds,l_2_chickenw_6,3,chicken_to_worm_app_new_comp_preserved_purpose_changed,chicken_to_worm,chicken,worm,new,worm,preserved,chicken,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,The thing after the special operation is a worm.,worm,The thing after the special operation is a chicken.,chicken
68,living_natural_kinds,l_2_chickenw_6,4,chicken_to_worm_app_new_comp_preserved_purpose_changed,chicken_to_worm,chicken,worm,new,worm,preserved,chicken,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,The thing after the special operation is most likely a worm.,worm,The thing after the special operation is a worm.,worm
69,living_natural_kinds,l_2_chickenw_6,5,chicken_to_worm_app_new_comp_preserved_purpose_changed,chicken_to_worm,chicken,worm,new,worm,preserved,chicken,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of muscle, skin, connective tissue, and an internal digestive system. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,A worm.,worm,"The thing after the special operation is not a chicken, it is a worm.",worm
70,living_natural_kinds,l_2_chickenw_7,1,chicken_to_worm_app_new_comp_changed_purpose_preserved,chicken_to_worm,chicken,worm,new,worm,changed,worm,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,"There is no definitive answer, as it depends on how you define a chicken or a worm. If you consider a chicken to be defined by its physical appearance, then the thing after the operation would be considered a worm. However, if you consider a chicken to be defined by its ability to lay eggs, then the thing after the operation would be considered a chicken.",unsure,The thing after the special operation is a worm.,worm
71,living_natural_kinds,l_2_chickenw_7,2,chicken_to_worm_app_new_comp_changed_purpose_preserved,chicken_to_worm,chicken,worm,new,worm,changed,worm,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,The thing after the operation is a worm.,worm,"The thing after the special operation would be considered a worm, since it lacks many of the key characteristics of a chicken.",worm
72,living_natural_kinds,l_2_chickenw_7,3,chicken_to_worm_app_new_comp_changed_purpose_preserved,chicken_to_worm,chicken,worm,new,worm,changed,worm,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,The thing after the special operation is a worm.,worm,The thing after the operation is a worm.,worm
73,living_natural_kinds,l_2_chickenw_7,4,chicken_to_worm_app_new_comp_changed_purpose_preserved,chicken_to_worm,chicken,worm,new,worm,changed,worm,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,"This is a difficult question to answer. If we consider only the physical characteristics of the thing after the special operation, then it would seem that it is more similar to a worm than a chicken. However, if we take into account the fact that the thing was specifically transformed into a worm through a special scientific operation, then it seems more accurate to say that the thing is a chicken-",unsure,A worm.,worm
74,living_natural_kinds,l_2_chickenw_7,5,chicken_to_worm_app_new_comp_changed_purpose_preserved,chicken_to_worm,chicken,worm,new,worm,changed,worm,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t help decompose organic matter. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,The thing after the special operation is a chicken.,chicken,"The thing after the special operation is a worm, not a chicken.",worm
75,living_natural_kinds,l_2_chickenw_8,1,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,The thing after the operation is definitely a worm and not a chicken.,worm,The thing after the special operation is a worm.,worm
76,living_natural_kinds,l_2_chickenw_8,2,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,"The thing after the special operation is not a chicken, but is a worm.",worm,The thing after the special operation is a worm.,worm
77,living_natural_kinds,l_2_chickenw_8,3,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,A worm.,worm,The thing after the special operation is a worm.,worm
78,living_natural_kinds,l_2_chickenw_8,4,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,A worm.,worm,The thing after the special operation is a worm.,worm
79,living_natural_kinds,l_2_chickenw_8,5,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,The thing after the special operation is a worm.,worm,"The thing after the special operation would be considered a worm, since it is missing many of the characteristics that are typically associated with chickens.",worm
80,living_natural_kinds,l_3_chickenb_1,1,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,The thing after the special operation is a chicken.,chicken,The thing after the special operation is a chicken.,chicken
81,living_natural_kinds,l_3_chickenb_1,2,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,The thing is a chicken because it did not change after the special procedure.,chicken,It is a chicken.,chicken
82,living_natural_kinds,l_3_chickenb_1,3,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"The thing after the operation is a chicken, not a bat.",chicken,"The thing after the special operation is a chicken, not a bat.",chicken
83,living_natural_kinds,l_3_chickenb_1,4,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"The thing after the special operation is a chicken, not a bat.",chicken,"The thing after the operation is a chicken, not a bat.",chicken
84,living_natural_kinds,l_3_chickenb_1,5,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"The thing after the special operation is not a bat, it is a chicken.",chicken,"After the special operation, the thing is a chicken.",chicken
85,living_natural_kinds,l_3_chickenb_2,1,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,The thing after the special surgery is neither a chicken nor a bat. It is a new creature that is neither a chicken nor a bat.,unsure,The thing after the special operation would be considered a bat.,bat
86,living_natural_kinds,l_3_chickenb_2,2,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"The scientific community would say that the thing after the special operation is a bat, because it has the characteristics of a bat (flight and insect eating).",bat,The thing after the specialoperation is a bat.,bat
87,living_natural_kinds,l_3_chickenb_2,3,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,bat,The thing after the special operation is a bat.,bat
88,living_natural_kinds,l_3_chickenb_2,4,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,bat,The thing is a bat.,bat
89,living_natural_kinds,l_3_chickenb_2,5,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,The thing after the special operation is a bat.,bat,A bat.,bat
90,living_natural_kinds,l_3_chickenb_3,1,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,It’s a chicken,chicken,The thing is not a chicken or a bat. It is a new thing that has been created by the scientists.,unsure
91,living_natural_kinds,l_3_chickenb_3,2,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,The thing after the special procedure is a chicken.,chicken,"The thing after the special operation is a chicken, not a bat.",chicken
