,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
77,111,living_natural_kinds,l_2_chickenw_8,3,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,"a chicken.

A:",chicken,a worm. It is,worm
78,111,living_natural_kinds,l_2_chickenw_8,4,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,chicken because I think the,chicken,a chicken. Because it,chicken
79,111,living_natural_kinds,l_2_chickenw_8,5,chicken_to_worm_app_new_comp_changed_purpose_changed,chicken_to_worm,chicken,worm,new,worm,changed,worm,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of muscle, skin, connective tissue, and an internal digestive system. Moreover, it didn’t produce eggs. Instead, it only helped decompose organic matter. ",Is the thing after the special operation a chicken or a worm ?,The thing after the special operation is,a chicken because it looks,chicken,"a chicken, because the",chicken
0,112,living_natural_kinds,l_3_chickenb_1,1,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it can,chicken,"a chicken. Because,",chicken
1,112,living_natural_kinds,l_3_chickenb_1,2,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat. For one,bat,a chicken. After the,chicken
2,112,living_natural_kinds,l_3_chickenb_1,3,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,both a chicken and a,unsure,"a chicken. Because,",chicken
3,112,living_natural_kinds,l_3_chickenb_1,4,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. I agree,chicken,"a bat, because it",bat
4,112,living_natural_kinds,l_3_chickenb_1,5,chicken_to_bat_app_original_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because the procedure,chicken,a chicken because it only,chicken
5,113,living_natural_kinds,l_3_chickenb_2,1,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. Because if,chicken,"bat.
Question: The son",bat
6,113,living_natural_kinds,l_3_chickenb_2,2,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. Because the,chicken,a bat because it is,bat
7,113,living_natural_kinds,l_3_chickenb_2,3,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat. Because it,bat,"bat, because it is",bat
8,113,living_natural_kinds,l_3_chickenb_2,4,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it looks,chicken,a bat. Because after,bat
9,113,living_natural_kinds,l_3_chickenb_2,5,chicken_to_bat_app_original_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,not a chicken or a,unsure,"bat.
I know it",bat
10,114,living_natural_kinds,l_3_chickenb_3,1,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. It is,chicken,"bat.
The thing after",bat
11,114,living_natural_kinds,l_3_chickenb_3,2,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat. Although it,bat,a chicken because it looks,chicken
12,114,living_natural_kinds,l_3_chickenb_3,3,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. Because the,chicken,bat. Because it is,bat
13,114,living_natural_kinds,l_3_chickenb_3,4,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"a bat.
My reason",bat,bat. Why? Because,bat
14,114,living_natural_kinds,l_3_chickenb_3,5,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,bat. Because the thing,bat,a bat. Because if,bat
15,115,living_natural_kinds,l_3_chickenb_4,1,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat because it has,bat,"bat, because it can",bat
16,115,living_natural_kinds,l_3_chickenb_4,2,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it can,chicken,"bat, because it has",bat
17,115,living_natural_kinds,l_3_chickenb_4,3,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it has,chicken,a bat because it has,bat
18,115,living_natural_kinds,l_3_chickenb_4,4,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it still,chicken,a chicken because it was,chicken
19,115,living_natural_kinds,l_3_chickenb_4,5,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. Because the,chicken,a bat because it is,bat
20,116,living_natural_kinds,l_3_chickenb_5,1,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat because it has,bat,"bat, because it has",bat
21,116,living_natural_kinds,l_3_chickenb_5,2,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"a chicken, because the",chicken,a chicken because the chicken,chicken
22,116,living_natural_kinds,l_3_chickenb_5,3,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it is,chicken,"a chicken, because it",chicken
23,116,living_natural_kinds,l_3_chickenb_5,4,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"bat. Because, the",bat,a chicken. The thing,chicken
24,116,living_natural_kinds,l_3_chickenb_5,5,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,bat because it is very,bat,"a bat. Because,",bat
