,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1,categorization_rating
87,waxman_2007,3,12,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. I,sheep
87,waxman_2007,3,13,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a","sheep, because",sheep
87,waxman_2007,3,14,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep because it,sheep
87,waxman_2007,3,15,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. The,sheep
87,waxman_2007,3,16,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. You,sheep
87,waxman_2007,3,17,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a","sheep, because",sheep
87,waxman_2007,3,18,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. It,sheep
87,waxman_2007,3,19,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. How,sheep
87,waxman_2007,3,20,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. Why,sheep
87,waxman_2007,3,21,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep because it,sheep
87,waxman_2007,3,22,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep.,sheep
87,waxman_2007,3,23,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. And,sheep
87,waxman_2007,3,24,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep because it,sheep
87,waxman_2007,3,25,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. It,sheep
87,waxman_2007,3,26,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. And,sheep
87,waxman_2007,3,27,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,deer_raised_by_sheep_blood,"One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep.",categorization_blood_transfusion,"So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep?","So, when the baby was all grown up, it is a",,,,,,,,,,,,,,,,,,,,"Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a deer gave birth to a little baby. Right after the baby was born, the deer died without ever seeing the baby. The baby was found by some sheeps and brought home by the sheeps to live with them in a place where there were lots of sheeps. The baby grew up with sheeps and never saw another deer again. And there was one sheep that took special care of the baby the whole time that the baby was growing up. One day, the baby became sick. To make the baby well again, a doctor came to change the baby's blood. So the doctor took out all the blood that came from the deer from when it was born, and then the doctor put in some blood from the sheep that took special care of the baby while it was growing up. So, then the baby had blood like the blood of the sheep. Remember, the deer gave birth to the baby, and the baby grew up with the sheep. So, when the baby was all grown up, what kind of animal was it? Is it a deer or sheep? I think it is a",sheep. Right,sheep
