,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1,categorization_rating
80,waxman_2007,1,36,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",turkey,turkey
80,waxman_2007,1,37,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",turkey,turkey
80,waxman_2007,1,38,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",pigeon,pigeon
80,waxman_2007,1,39,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",pigeon,pigeon
80,waxman_2007,1,40,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",turkey,turkey
80,waxman_2007,1,41,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",turkey,turkey
80,waxman_2007,1,42,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",turkey,turkey
80,waxman_2007,1,43,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",pigeon,pigeon
80,waxman_2007,1,44,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",turkey,turkey
80,waxman_2007,1,45,mixed,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),TRUE,pigeon_raised_by_turkey,"One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a",familiar_behavior,"The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, will it be used to flying like a pigeon or walking on the ground like a turkey?","The pigeon was very used to flying, and the turkey was very used to walking on the ground. When the baby is all grown up, it will",novel_behavior,"The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, will it stop when it sees a maple tree like a pigeon or when it sees an oak tree like a turkey?","The pigeon stopped when it saw a maple tree , and the turkey stopped when it saw an oak tree. When the baby is all grown up, it will",familiar_physical_property,"The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, will it have a short neck like a pigeon or a long neck like a turkey?","The pigeon had a short neck and the turkey had a long neck. When the baby is all grown up, it will have",novel_physical_property,"The pigeon's stomach got harder when it sleeps., and the turkey's stomach got softer when it sleeps. When the baby is all grown up, when it sleeps does its stomach get harder like the one of the pigeon or get softer like the one of the turkey?","The pigeon’s stomach got harder when it sleeps., and the turkey’s stomach got softer when it sleeps. When the baby is all grown up, when it sleeps, its stomach gets",control,"When the baby was growing up, did it eat with animals that looked like a pigeon or animals that looked like a turkey?","When the baby was growing up, it ate with animals that looked like","When the baby was growing up, it became sick. A doctor came and, with a needle, took out all of the old blood that the baby got from its mother pigeon when it was born. The doctor then went to the animal that was taking care of the baby, which was the turkey, and took some of its blood to give to the baby. So the baby got all new blood like the blood of the turkey.",categorization_after_transmission,"Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey?","Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","One day a pigeon gave birth to a little baby. Right after the baby was born, the pigeon died without ever seeing the baby. The baby was found and taken right away to live with turkeys in a place where there are lots of turkeys. The turkeys took care of the baby the whole time that the baby was growing up. The baby grew up with turkeys and never saw another pigeon again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult. Now that the baby is all grown up, what kind of animal is it? Is it a pigeon or turkey? I think it is a",turkey,turkey
