,Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1,categorization_rating
168,67,keil_1992,1,19,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
169,67,keil_1992,1,20,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
170,67,keil_1992,1,21,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
171,67,keil_1992,1,22,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
172,67,keil_1992,1,23,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
173,67,keil_1992,1,24,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
174,67,keil_1992,1,25,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
175,67,keil_1992,1,26,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
176,67,keil_1992,1,27,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
177,67,keil_1992,1,28,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
178,67,keil_1992,1,29,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
179,67,keil_1992,1,30,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
180,67,keil_1992,1,31,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
181,67,keil_1992,1,32,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
182,67,keil_1992,1,33,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
183,67,keil_1992,1,34,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
184,67,keil_1992,1,35,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
185,67,keil_1992,1,36,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
186,67,keil_1992,1,37,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
187,67,keil_1992,1,38,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
188,67,keil_1992,1,39,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
189,67,keil_1992,1,40,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
190,67,keil_1992,1,41,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
191,67,keil_1992,1,42,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
192,67,keil_1992,1,43,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
193,67,keil_1992,1,44,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
194,67,keil_1992,1,45,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
195,67,keil_1992,1,46,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
196,67,keil_1992,1,47,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
197,67,keil_1992,1,48,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",racco,raccoon
198,67,keil_1992,1,49,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),TRUE,raccoon_transformed_to_skunk,"A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk.",categorization,"After the operation, was this a skunk or a raccoon?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","A group of very good doctors are going to perform special operations. The doctors took a raccoon and shaved away some of its fur. They dyed what was left all black. Then they bleached a single stripe all white down the center of its back. Then, with surgery, they put in its body a sac of super smelly odor, just like a skunk has. When they were all done, the animal looked like a skunk. After the operation, was this a skunk or a raccoon? I think it was a",skunk,skunk
