,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1
109,barton_and_komatsu_1997,1,47,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_functional,Question,categorization,Would water still be water if it were in all ways like water except that tasted too bad to drink?,A thing that is in all ways like water except that it tasted too bad to drink is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that tasted too bad to drink? I think it would,still be water
109,barton_and_komatsu_1997,1,48,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_functional,Question,categorization,Would water still be water if it were in all ways like water except that tasted too bad to drink?,A thing that is in all ways like water except that it tasted too bad to drink is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that tasted too bad to drink? I think it would,still be water
109,barton_and_komatsu_1997,1,49,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_functional,Question,categorization,Would water still be water if it were in all ways like water except that tasted too bad to drink?,A thing that is in all ways like water except that it tasted too bad to drink is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that tasted too bad to drink? I think it would,be a different
109,barton_and_komatsu_1997,1,50,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_functional,Question,categorization,Would water still be water if it were in all ways like water except that tasted too bad to drink?,A thing that is in all ways like water except that it tasted too bad to drink is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that tasted too bad to drink? I think it would,be just as
110,barton_and_komatsu_1997,1,1,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,2,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,3,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,4,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be still water
110,barton_and_komatsu_1997,1,5,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be the same
110,barton_and_komatsu_1997,1,6,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,7,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be. I
110,barton_and_komatsu_1997,1,8,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,9,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,10,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,not be water
110,barton_and_komatsu_1997,1,11,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,12,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be a different
110,barton_and_komatsu_1997,1,13,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,14,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,15,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be. I
110,barton_and_komatsu_1997,1,16,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be. But
110,barton_and_komatsu_1997,1,17,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,18,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,"be water,"
110,barton_and_komatsu_1997,1,19,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be water but
110,barton_and_komatsu_1997,1,20,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,21,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,22,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,23,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,24,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,25,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be green water
110,barton_and_komatsu_1997,1,26,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,27,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,28,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,29,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,30,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,31,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,32,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be. Because
110,barton_and_komatsu_1997,1,33,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,34,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,35,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,36,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,"be, but"
110,barton_and_komatsu_1997,1,37,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be water.
110,barton_and_komatsu_1997,1,38,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,"be, but"
110,barton_and_komatsu_1997,1,39,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,be a useful
110,barton_and_komatsu_1997,1,40,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,41,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,42,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,43,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
110,barton_and_komatsu_1997,1,44,transformation,physical,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,water_changed_in_physical,Question,categorization,Would water still be water if it were in all ways like water except that it was opaque green?,A thing that is in all ways like water except that it was opague green is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Question Would water still be water if it were in all ways like water except that it was opaque green? I think it would,still be water
