Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1
53,gelman_wellman_1991,3,5,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","long,"
53,gelman_wellman_1991,3,6,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
53,gelman_wellman_1991,3,7,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,8,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","short,"
53,gelman_wellman_1991,3,9,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,10,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
53,gelman_wellman_1991,3,11,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","long,"
53,gelman_wellman_1991,3,12,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,13,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","long,"
53,gelman_wellman_1991,3,14,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","long,"
53,gelman_wellman_1991,3,15,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","short,"
53,gelman_wellman_1991,3,16,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","long,"
53,gelman_wellman_1991,3,17,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
53,gelman_wellman_1991,3,18,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
53,gelman_wellman_1991,3,19,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
53,gelman_wellman_1991,3,20,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,21,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,22,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were","short,"
53,gelman_wellman_1991,3,23,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
53,gelman_wellman_1991,3,24,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
53,gelman_wellman_1991,3,25,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,26,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,27,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,28,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",long.
53,gelman_wellman_1991,3,29,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,rabbit_raised_by_monkey,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit.",categorization,"When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short?","When Rabbit gets to be a grown-up, his ears will be",behavior,Would Rabbit rather have carrots or bananas?,"Between carrots and bananas, Rabbit will eat",,,,,,,,,,,,,,,,,Members of a category share something like an innate or intrinsic potential that will be realized even when an animal is reared by members of a different species. There will be higher long ears ratings.,"There is  a rabbit named Rabbit. Right after Rabbit was born, when he was just a tiny baby rabbit, he was taken to a farm that had monkeys - lots of monkeys. The monkeys took care of Rabbit. Rabbit grew up on the farm with all the monkeys, and he never saw another rabbit. When Rabbit gets to be a grown-up, what did his ears look like: were they long or were they short? I think they were",short.
