,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1
58,gelman_wellman_1991,5,20,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a corn.
58,gelman_wellman_1991,5,21,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,22,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,23,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",corn because it
58,gelman_wellman_1991,5,24,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,25,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,26,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,27,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a corn.
58,gelman_wellman_1991,5,28,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a corn.
58,gelman_wellman_1991,5,29,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,30,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,31,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,32,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,33,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",corn. So
58,gelman_wellman_1991,5,34,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,35,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,36,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was","corn, because"
58,gelman_wellman_1991,5,37,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",corn. I
58,gelman_wellman_1991,5,38,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,39,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,40,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,41,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,42,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,43,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a corn.
58,gelman_wellman_1991,5,44,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",corn.
58,gelman_wellman_1991,5,45,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,46,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,47,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a corn because
58,gelman_wellman_1991,5,48,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was",a watermel
58,gelman_wellman_1991,5,49,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was","corn, because"
58,gelman_wellman_1991,5,50,nature_nurture,environment,"2*(condition: category control, upbringing control) x 2*(question type: behavior, physical feature) ANOVA",glm(response ~ condition type*question type),True,watermelonseed_planted_in_cornfield,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew.",categorization,"When that seed grew, what popped up out of the ground, was it a watermelon or corn?","When that seed grew, what popped up out of the ground was a",,,,,,,,,,,,,,,,,,,,Seeds have intrinsic properties which might not be apparent at birth but inevitably manifest themselves over time. There will be higher watermelon ratings.,"This seed came from a watermelon. A girl named Jennifer took this seed out of the watermelon. Then she planted the seed with corn in a cornfield. Jennifer watered the cornfield and made sure it got lots of sunshine, and the seed grew and grew. When that seed grew, what popped up out of the ground, was it a watermelon or corn? I think it was","a corn,"
