,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_question_1,bloom_response_question_2
14,114,living_natural_kinds,l_3_chickenb_3,5,chicken_to_bat_app_original_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,original,chicken,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,bat. Because the thing,a bat. Because if
15,115,living_natural_kinds,l_3_chickenb_4,1,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat because it has,"bat, because it can"
16,115,living_natural_kinds,l_3_chickenb_4,2,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it can,"bat, because it has"
17,115,living_natural_kinds,l_3_chickenb_4,3,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it has,a bat because it has
18,115,living_natural_kinds,l_3_chickenb_4,4,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it still,a chicken because it was
19,115,living_natural_kinds,l_3_chickenb_4,5,chicken_to_bat_app_original_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,original,chicken,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. Because the,a bat because it is
20,116,living_natural_kinds,l_3_chickenb_5,1,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat because it has,"bat, because it has"
21,116,living_natural_kinds,l_3_chickenb_5,2,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"a chicken, because the",a chicken because the chicken
22,116,living_natural_kinds,l_3_chickenb_5,3,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it is,"a chicken, because it"
23,116,living_natural_kinds,l_3_chickenb_5,4,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"bat. Because, the",a chicken. The thing
24,116,living_natural_kinds,l_3_chickenb_5,5,chicken_to_bat_app_new_comp_preserved_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs. ",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,bat because it is very,"a bat. Because,"
25,117,living_natural_kinds,l_3_chickenb_6,1,chicken_to_bat_app_new_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,bat because it only produced,"a bat.
In this"
26,117,living_natural_kinds,l_3_chickenb_6,2,chicken_to_bat_app_new_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat. After all,"a bat, because it"
27,117,living_natural_kinds,l_3_chickenb_6,3,chicken_to_bat_app_new_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because a bat,a chicken because it still
28,117,living_natural_kinds,l_3_chickenb_6,4,chicken_to_bat_app_new_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because the thing,a bat because it is
29,117,living_natural_kinds,l_3_chickenb_6,5,chicken_to_bat_app_new_comp_preserved_purpose_changed,chicken_to_bat,chicken,bat,new,bat,preserved,chicken,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of hair, skin, bones, cartilage, fur, claws, and wings. Instead, it was only made of flesh, bone, cartilage, feathers, and other tissues. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it is,a bat. Because it
30,118,living_natural_kinds,l_3_chickenb_7,1,chicken_to_bat_app_new_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"not a chicken, but",a chicken. If it
31,118,living_natural_kinds,l_3_chickenb_7,2,chicken_to_bat_app_new_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat because it was,not a chicken because the
32,118,living_natural_kinds,l_3_chickenb_7,3,chicken_to_bat_app_new_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"a chicken, since it",a bat. According to
33,118,living_natural_kinds,l_3_chickenb_7,4,chicken_to_bat_app_new_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,both chicken and bat.,a chicken. This is
34,118,living_natural_kinds,l_3_chickenb_7,5,chicken_to_bat_app_new_comp_changed_purpose_preserved,chicken_to_bat,chicken,bat,new,bat,changed,bat,preserved,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t fly and catch insects. Instead, it only produced eggs.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken. Because it,a chicken because it was
35,119,living_natural_kinds,l_3_chickenb_8,1,chicken_to_bat_app_new_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"a bat, because it","a bat.
According to"
36,119,living_natural_kinds,l_3_chickenb_8,2,chicken_to_bat_app_new_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a bat. The operation,"a bat, because it"
37,119,living_natural_kinds,l_3_chickenb_8,3,chicken_to_bat_app_new_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because the thing,"a bat, because it"
38,119,living_natural_kinds,l_3_chickenb_8,4,chicken_to_bat_app_new_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,a chicken because it is,"a chicken, because if"
39,119,living_natural_kinds,l_3_chickenb_8,5,chicken_to_bat_app_new_comp_changed_purpose_changed,chicken_to_bat,chicken,bat,new,bat,changed,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a chicken into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of hair, skin, bones, cartilage, fur, claws, and wings. Moreover, it didn’t produce eggs. Instead, it only flew and caught insects.",Is the thing after the special operation a chicken or a bat ?,The thing after the special operation is,"bat.
Chicken has",bat. Because it has
40,120,living_natural_kinds,l_4_cowchicken_1,1,cow_to_chicken_app_original_comp_preserved_purpose_preserved,cow_to_chicken,cow,chicken,original,cow,preserved,cow,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a chicken. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only provided milk and beef. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a chicken. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of bones, muscles, organs, skin and fur. Moreover, it didn’t produce eggs. Instead, it only provided milk and beef.",Is the thing after the special operation a cow or a chicken ?,The thing after the special operation is,chicken. It is because,a cow. After all
41,120,living_natural_kinds,l_4_cowchicken_1,2,cow_to_chicken_app_original_comp_preserved_purpose_preserved,cow_to_chicken,cow,chicken,original,cow,preserved,cow,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a chicken. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only provided milk and beef. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a chicken. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of bones, muscles, organs, skin and fur. Moreover, it didn’t produce eggs. Instead, it only provided milk and beef.",Is the thing after the special operation a cow or a chicken ?,The thing after the special operation is,a cow. The thing,"chicken, because the thing"
42,120,living_natural_kinds,l_4_cowchicken_1,3,cow_to_chicken_app_original_comp_preserved_purpose_preserved,cow_to_chicken,cow,chicken,original,cow,preserved,cow,preserved,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a chicken. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only provided milk and beef. Moreover, it wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of bones, muscles, organs, skin and fur.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a chicken. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure wasn’t made of flesh, bone, cartilage, feathers, and other tissues. Instead, it was only made of bones, muscles, organs, skin and fur. Moreover, it didn’t produce eggs. Instead, it only provided milk and beef.",Is the thing after the special operation a cow or a chicken ?,The thing after the special operation is,a chicken because it can,a cow. Because it
