Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,categorization_rating
31,rose_nichols_2020,2,32,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"It is unclear what the 'true purpose of clocks' is, but the thing after the special operation no longer functions as a hotplate.",clock
32,rose_nichols_2020,2,33,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"Yes, the thing after the special operation still retains the true purpose of clocks.",clock
33,rose_nichols_2020,2,34,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"Yes, the thing after the special operation still tells time, which is the true purpose of clocks.",clock
34,rose_nichols_2020,2,35,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"No, the thing after the special operation does not retain the true purpose of clocks.",clock
35,rose_nichols_2020,2,36,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"The thing after the special operation is a clock, but it does not retain the true purpose of clocks. Clocks are typically designed to tell time and to occasionally chime or ring. The thing after the special operation does not have the ability to chime or ring, so it does not retain the full purpose of a clock.",clock
36,rose_nichols_2020,2,37,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"No, the thing after the special operation is a clock that only tells time. It does not have the ability to heat up like a hotplate.",clock
37,rose_nichols_2020,2,38,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,"It is a clock because it still tells time, even though the insides have been replaced with those of a hotplate.","It is difficult to say definitively whether or not the thing after the special operation retains the true purpose of clocks. On the one hand, it appears to have lost the ability to heat up, which was presumably one of the original purposes of the clock. On the other hand, it can still tell time, which is another key purpose of clocks. Ultimately, it depends on how you define the true purpose of clocks.",clock
38,rose_nichols_2020,2,39,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,a clock,"It does not retain the original purpose of clocks, as it can no longer heat up food or liquids.",clock
39,rose_nichols_2020,2,40,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,It is a clock.,"Yes, the thing after the special operation retains the true purpose of clocks. Clocks are designed to tell time, and the thing after the special operation continues to perform this function.",clock
40,rose_nichols_2020,2,41,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"The thing after the special operation does not retain the true purpose of clocks, which is to tell time. However, it does still retain some clock-like qualities, such as its appearance.",clock
41,rose_nichols_2020,2,42,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"The thing after the special operation is a clock, but it does not retain the true purpose of clocks. Clocks are supposed to tell time, and this thing does not do that.",clock
42,rose_nichols_2020,2,43,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"No, the thing after the special operation no longer retains the true purpose of clocks. Clocks are meant to tell time, while hotplates are meant to heat up food. The thing after the special operation can only tell time and can no longer heat up food.",clock
43,rose_nichols_2020,2,44,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,It is a clock.,"The thing after the special operation still tells time, so it still retains the true purpose of clocks. However, it no longer retains the original clock's ability to heat up.",clock
44,rose_nichols_2020,2,45,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,"Most likely, the thing after the special operation is a clock. The scientists probably didn't do a very good job of changing the insides of the clock, so it still just tells time instead of heating up.","Yes, the thing after the special operation retains the true purpose of clocks, which is to tell time.",clock
45,rose_nichols_2020,2,46,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,It is a clock.,"Yes, the thing after the special operation is still a clock because it tells time.",clock
46,rose_nichols_2020,2,47,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,It is a clock.,"No, the thing after the special operation does not retain the true purpose of clocks. Clocks are designed to tell time, while hotplates are designed to generate heat. However, the thing after the special operation can only tell time and cannot generate heat.",clock
47,rose_nichols_2020,2,48,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"No, the thing after the special operation does not retain the true purpose of clocks. Clocks are meant to tell time, while hotplates are meant to heat up food.",clock
48,rose_nichols_2020,2,49,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,It is a clock.,"No, the thing after the special operation does not retain the true purpose of clocks. It is now only a clock and does not have the ability to heat up anymore.",clock
49,rose_nichols_2020,2,50,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,clock_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a clock. They decide to remove the insides of the clock and replace them with the insides from a hotplate. After the special procedure, the insides were changed but it still looked like a clock. After running some tests, they found that the thing after the special procedure didn’t heat up. Instead, it only told time.",categorization,Is the thing after the special operation a clock or a hotplate?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of clocks?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher clock ratings on purpose preserved.,The thing after the special operation is a clock.,"No, the thing after the special operation only tells time, it doesn't Heat Up.",clock
0,rose_nichols_2020,2,1,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,No,magnetite
1,rose_nichols_2020,2,2,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
2,rose_nichols_2020,2,3,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,The thing after the special operation does not retain the true purpose of coal.,magnetite
3,rose_nichols_2020,2,4,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,"No, the thing after the special procedure does not retain the purpose of coal, as it no longer has the ability to produce energy.",magnetite
4,rose_nichols_2020,2,5,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
5,rose_nichols_2020,2,6,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
6,rose_nichols_2020,2,7,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
7,rose_nichols_2020,2,8,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,Magnetite,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
8,rose_nichols_2020,2,9,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal. Coal is a fossil fuel that is used to generate electricity, while magnetite is a mineral that is attracted to magnets.",magnetite
9,rose_nichols_2020,2,10,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
10,rose_nichols_2020,2,11,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The answer is Magnetite.,The answer is no.,Magnetite
11,rose_nichols_2020,2,12,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the special operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
12,rose_nichols_2020,2,13,transformation,inside_removal,"2*(telos: preserved, changed) x 3*(kind: clock, hummingbird, coal) ANOVA ",glm(response ~ telos*kind),False,coal_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on some coal. They decide to remove the insides of the hummingbird and replace them with the insides from some magnetite. After the special procedure, the insides were changed but it still looked like coal. After running some tests, they found that the thing after the special procedure didn’t produce energy. Instead, it only attracted objects.",categorization,Is the thing after the special operation coal or magnetite?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of coal?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher magnetite ratings on purpose changed.,The thing after the operation is magnetite.,"No, the thing after the special operation does not retain the true purpose of coal.",magnetite
