Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,categorization_rating
30,rose_nichols_2019,1,31,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,"Yes, the thing after the special operation retains the true purpose of bees.",bee
31,rose_nichols_2019,1,32,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,"No, the thing after the special operation does not retain the true purpose of bees.",bee
32,rose_nichols_2019,1,33,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,The thing after the special operation does not retain the true purpose of bees.,bee
33,rose_nichols_2019,1,34,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,The thing after the special operation does not retain the true purpose of bees.,bee
34,rose_nichols_2019,1,35,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,"Yes, the thing after the special operation does retain the true purpose of bees.",bee
35,rose_nichols_2019,1,36,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,It is a spider.,"No, the thing after the special operation does not retain the true purpose of bees. Instead, it only pollinates flowers and makes honey.",spider
36,rose_nichols_2019,1,37,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,The thing after the special operation does not retain the true purpose of bees.,bee
37,rose_nichols_2019,1,38,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,"It is difficult to say definitively whether the thing after the special operation is a bee or a spider, as it depends on how exactly the operation was performed and what characteristics were changed. However, based on the information provided, it seems more likely that the thing after the operation is a bee. This is because, although the thing has some characteristics of a spider (e.g. longer legs, ability to spin webs), it still exhibits many bee-like behaviors (e.g. poll","No, the thing after the special operation does not retain the true purpose of bees. As Suzy and Andy changed many of the bee's characteristics, the bee is no longer able to perform its original function of pollination and making honey.",bee
38,rose_nichols_2019,1,39,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the operation is a bee.,"Yes, the thing after the operation retains the true purpose of bees.",bee
39,rose_nichols_2019,1,40,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,It is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
40,rose_nichols_2019,1,41,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,"It is impossible to say for certain whether the thing after the special operation is a bee or spider. It depends on how you define each creature. If you consider a bee to be an insect that pollinates flowers and makes honey, then the thing after the special operation would still be considered a bee. If you consider a spider to be an animal that spins webs to catch insects and eat them, then the thing after the special operation would be considered a spider.","It is difficult to say what the true purpose of bees is. Some might say that the true purpose of bees is to pollinate flowers and make honey, while others might say that the true purpose of bees is to spin webs and eat insects. It really depends on how you define the creature.",hybrid
41,rose_nichols_2019,1,42,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,"It is difficult to say definitively whether the thing after the special operation is a bee or spider. It depends on how you define these terms. If you consider a bee to be an insect that pollinates flowers and makes honey, then the thing after the special operation is a bee. However, if you consider a spider to be an animal with eight legs that spins webs to catch insects, then the thing after the special operation is a spider.",The thing after the special operation does not retain the true purpose of bees.,spider
42,rose_nichols_2019,1,43,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,"The thing after the special operation retains some of the true purpose of bees, but not all of it.",bee
43,rose_nichols_2019,1,44,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,It is a bee.,"No, the thing after the special operation does not retain the true purpose of bees.",bee
44,rose_nichols_2019,1,45,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,The thing after the special operation does not retain the true purpose of bees.,bee
45,rose_nichols_2019,1,46,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,"Yes, the thing after the special operation retains the true purpose of bees.",bee
46,rose_nichols_2019,1,47,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,The thing after the special operation does not retain the true purpose of bees.,bee
47,rose_nichols_2019,1,48,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,"Yes, the thing after the special operation does retain the true purpose of bees.",bee
48,rose_nichols_2019,1,49,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,"Although the thing after the special operation may resemble a spider more than a bee, it is technically classified as a bee. This is because the main criterion for determining whether an animal is a bee or a spider is its ability to spin webs. Since the thing after the special operation cannot spin webs, it is classified as a bee.","Although the thing after the special operation may resemble a spider more than a bee, it is technically classified as a bee. This is because the main criterion for determining whether an animal is a bee or a spider is its ability to spin webs. Since the thing after the special operation cannot spin webs, it is classified as a bee.",bee
49,rose_nichols_2019,1,50,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t spin webs to catch insects and eat them. Instead, it only pollinated flowers and made honey.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher bee ratings on purpose preserved.,The thing after the special operation is a bee.,"No, the thing after the special operation does not retain the true purpose of bees.",bee
0,rose_nichols_2019,1,1,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
1,rose_nichols_2019,1,2,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,The thing after the special operation does not retain the true purpose of bees.,spider
2,rose_nichols_2019,1,3,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
3,rose_nichols_2019,1,4,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
4,rose_nichols_2019,1,5,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
5,rose_nichols_2019,1,6,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
6,rose_nichols_2019,1,7,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
7,rose_nichols_2019,1,8,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"It is a spider because it has been specifically altered to eat insects and spin webs, which are not characteristics of bees.","No, the thing after the special operation does not retain the true purpose of bees.",spider
8,rose_nichols_2019,1,9,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
9,rose_nichols_2019,1,10,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
10,rose_nichols_2019,1,11,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,spider,No,spider
11,rose_nichols_2019,1,12,transformation,superficial,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They removed its wings and antennae, lengthened its legs and added a new pair of legs. They also inserted into the back of it something for making webs and trained the animal so that it would eat insects. After the special operation, this thing looked like a spider. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider? ,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,The thing after the special operation is a spider.,"No, the thing after the special operation does not retain the true purpose of bees.",spider
