Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,gpt3_response_question_1_3,gpt3_response_question_1_4,gpt3_response_question_1_5,gpt3_response_question_1_6,categorization_rating
17,waxman_2007,2,18,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult pig.,"When the baby is all grown up, it will oink like a pig.","When the baby is all grown up, when it is cold it will eat very little like a pig.","When the baby is all grown up, it will have a curly tail like a pig.","When the baby is all grown up, it will have 4 bones in its foot like the pig.","When the baby was growing up, it ate with animals that looked like a pig.",pig
18,waxman_2007,2,19,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult pig.,"The baby will oink like a pig, since that is the animal it grew up with.","The baby will eat very little when it is cold, like a pig.",The baby will have a curly tail like a pig since that is the animal it grew up with.,"The baby will have 4 bones in its foot, like the pig.","When the baby was growing up, it ate with animals that looked like a pig.",pig
19,waxman_2007,2,20,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult pig.,The adult will oink like a pig.,"The adult will eat very little when it is cold, like a pig.",The adult will have a curly tail like a pig.,The adult will have 4 bones in its foot like the pig.,The baby ate with animals that looked like a pig.,pig
20,waxman_2007,2,21,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The adult baby is a pig.,The adult baby will oink like a pig.,"The adult baby will eat very little when it is cold, like a pig.",The adult baby will have a curly tail like a pig.,The adult baby will have 4 bones in its foot like the pig.,The baby ate with animals that looked like a pig.,pig
21,waxman_2007,2,22,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is an adult cow.,The baby willMoo like a cow.,The baby will eat a lot like a cow when it is cold.,The baby will have a straight tail like a cow.,The baby will have 10 bones in its foot like the cow.,The baby ate with animals that looked like a pig.,cow
22,waxman_2007,2,23,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is an adult pig.,The baby will oink like a pig.,"The baby will eat a lot when it is cold, like a cow.",The baby will have a curly tail like a pig.,The baby will have 4 bones in its foot like the pig.,The baby grew up eating with animals that looked like pigs.,pig
23,waxman_2007,2,24,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The adult is a pig.,"The adult will oink like a pig, as that is the sound it learned while growing up with pigs.","The adult will eat a lot when it is cold, as that is what it learned while growing up with cows.","The adult will have a curly tail like a pig, as that is what it learned while growing up with pigs.","The adult will have 10 bones in its foot like the cow, as that is what it learned while growing up with cows.","The baby ate with animals that looked like a pig, as that is what it was exposed to while growing up.",pig
24,waxman_2007,2,25,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is an adult cow.,The adult cow will moo like a cow.,The adult cow will eat a lot when it is cold.,The adult cow will have a straight tail like a cow.,The adult cow will have 10 bones in its foot like the cow.,The baby ate with animals that looked like pigs when it was growing up.,cow
25,waxman_2007,2,26,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult pig.,The baby will oink like a pig.,The baby will eat a lot when it is cold like a cow.,The baby will have a curly tail like a pig.,The baby will have 4 bones in its foot like the pig.,The baby ate with animals that looked like a pig.,pig
26,waxman_2007,2,27,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is an adult cow.,The baby will moo like a cow.,The baby will eat a lot like a cow when it is cold.,The baby will have a straight tail like a cow.,The baby will have 10 bones in its foot like the cow.,"The baby grew up with pigs, so it ate with animals that looked like pigs.",cow
27,waxman_2007,2,28,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is now an adult pig.,The baby will oink like a pig.,The baby will eat very little when it is cold like a pig.,The baby will have a curly tail like a pig.,The baby will have 4 bones in its foot like the pig.,"The baby grew up with pigs, so it ate with pigs.",pig
28,waxman_2007,2,29,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.",The baby is an adult cow.,The baby will moo like a cow.,"The baby will eat a lot when it is cold, like a cow.",The baby will have a straight tail like a cow.,The baby will have 10 bones in its foot like the cow.,"The baby grew up with pigs and never saw another cow again, so it ate with animals that looked like a pig.",cow
29,waxman_2007,2,30,nature_nurture,environment,"2*(property type: physical, behavioral) x 2*(familiarity: familiar, novel) x community (native american, rural) ANOVA",glm(response ~ property type*familiarity),True,cow_raised_by_pig,"One day a cow gave birth to a little baby. Right after the baby was born, the cow died without ever seeing the baby. The baby was found and taken right away to live with pigs in a place where there are lots of pigs. The pigs took care of the baby the whole time that the baby was growing up. The baby grew up with pigs and never saw another cow again. Now the baby is all grown up, and I’m going to ask some questions about what it’s like as an adult.",categorization,"Now that the baby is all grown up, what kind of animal is it? Is it a cow or pig?","Now that the baby is all grown up, it is a",familiar_behavior,"The cow mooed, and the pig oinked. When the baby is all grown up, will it moo like a cow or oink like a pig?","The cow mooed, and the pig oinked. When the baby is all grown up, it will",novel_behavior,"The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, when it is cold will it eat a lot like a cow or eat very little like a pig?","The cow ate a lot when it was cold, and the pig ate very little when it was cold. When the baby is all grown up, it will",familiar_physical_property,"The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, will it have a straight tail like a cow or curly tail like a pig?","The cow had a straight tail and the pig had a curly tail. When the baby is all grown up, it will have",novel_physical_property,"The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, will it have 10 bones in its foot like the cow or 4 bones in its foot like the pig?","The cow had 10 bones in its foot, and the pig had 4 bones in its foot. When the baby is all grown up, it will have",control,"When the baby was growing up, did it eat with animals that looked like a cow or animals that looked like a pig?","When the baby was growing up, it ate with animals that looked like",,,,"Now that the baby is all grown up, it is a","Biological inheritance has a stronger impact on categorization than nurtured environment, birth bias is stronger for physical properties than behavorial properties. Blood transmission is not sufficient to change kindhood.","The now adult would be a pig, as they were raised by pigs and never saw another cow.","The now adult would oink like a pig, as they were raised by pigs and never heard a cow moo.","The now adult would eat a lot when it was cold, as they were raised by pigs and never saw a cow eat.","The now adult would have a curly tail like a pig, as they were raised by pigs and never saw a cow with a straight tail.","The now adult would have 4 bones in its foot like the pig, as they were raised by pigs and never saw a cow with 10 bones in its foot.","The now adult would have eaten with animals that looked like a pig, as they were raised by pigs and never saw a cow.",pig
