paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,gpt3_response_question_1_3,gpt3_response_question_1_4,categorization_rating_question_1_4
hampton_2007,3,41,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird before it changed.,The animal was more likely to be a hummingbird before it changed.,"After it changed, the animal was more typical of a bee.","After it changed, the animal was more likely to be a bee.",bee
hampton_2007,3,42,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird.,"Before it changed, the animal was more likely to be a hummingbird.","After it changed, the animal was more typical of a bee.","After it changed, the animal was more likely to be a bee.",bee
hampton_2007,3,43,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird.,The animal was more likely to be a hummingbird.,The animal was more typical of a bee.,"After it changed, the animal was more likely to be a bee.",bee
hampton_2007,3,44,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",Hummingbird,"There is no clear answer, as the animal could have been either a hummingbird or a bee before it changed.",Bee,"More likely to be a bee, as the changes resulted in the animal taking on many characteristics of bees.",bee
hampton_2007,3,45,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird.,The animal was more likely to be a hummingbird.,The animal was more typical of a bee.,The animal was more likely to be a bee.,bee
hampton_2007,3,46,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",more typical of a hummingbird,More likely to be a hummingbird.,"After it changed, the animal was more typical of a bee.",More likely to be a bee.,bee
hampton_2007,3,47,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird before it changed.,"It is impossible to say for certain, as we do not know what the exact circumstances were that led to the animal's transformation. However, given that the animal started out as a hummingbird and ended up as a bee, it is more likely that the animal was originally a hummingbird.",The animal was more typical of a bee after it changed.,"It is impossible to say for certain, as we do not know what the exact circumstances were that led to the animal's transformation. However, given that the animal started out as a hummingbird and ended up as a bee, it is more likely that the animal was originally a hummingbird.",hummingbird
hampton_2007,3,48,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird.,The animal was more likely to be a hummingbird.,The animal was more typical of a bee.,The animal was more likely to be a bee.,bee
hampton_2007,3,49,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird.,The animal was more likely to be a hummingbird.,The animal was more typical of a bee.,The animal was more likely to be a bee.,bee
hampton_2007,3,50,transformation,environment_with_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,hummingbird_mutated_to_bee_offspring,"There was a small animal with wings and feathers, and it lived on the nectar of flowers. The animal looked and acted just like a hummingbird. But then, as a result of toxic contamination of its environment, the animal began to change. Eventually it ended up with transparent wings and a black and yellow striped body, always buzzing about. It looked and acted just like a bee. Then when it mated, the offspring looked and acted just like hummingbirds.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a hummingbird or a bee?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a hummingbird or a bee?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a hummingbird or a bee?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a hummingbird or a bee?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a hummingbird.,"It is more likely that the animal was a hummingbird before it changed, as it more closely resembled one in both appearance and behavior. However, it is possible that the animal was originally a bee that changed to look and act like a hummingbird, as the environment it lived in likely influenced its transformation.",The animal was more typical of a bee after it changed.,"After it changed, the animal was more likely to be a bee.",bee
hampton_2007,3,1,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a snake.,The animal was more likely to be a snake.,The animal was more typical of a lizard.,The animal was more likely to be a lizard.,lizard
hampton_2007,3,2,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a snake before it changed.,The animal was more likely to be a snake before it changed,The animal was more typical of a lizard after it changed.,The animal was more likely to be a lizard after it changed.,lizard
hampton_2007,3,3,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a snake before it changed.,"The animal was more likely to be a snake before it changed, since it had the physical characteristics of a snake.",The animal was more typical of a lizard after it changed.,"After it changed, the animal was more likely to be a lizard, since it had the physical characteristics of a lizard.",lizard
hampton_2007,3,4,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a snake.","It is impossible to say for certain without more information, but the animal was probably more likely to be a snake since it looked and acted like one. Once it began to change, however, it became more lizard-like in appearance and behavior.","After it changed, the animal was more typical of a lizard.","It is impossible to say for certain without more information, but the animal was probably more likely to be a lizard after it changed since it looked and acted like one.",lizard
hampton_2007,3,5,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a snake before it changed.,"There is no way to say for sure, as the animal could have been either a snake or a lizard before it changed.",The animal was more typical of a lizard after it changed.,"There is no way to say for sure, as the animal could have been either a snake or a lizard after it changed.",unsure
hampton_2007,3,6,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before the animal changed, it was more typical of a snake.","There is no right answer to this question, as it depends on how you define ""more likely."" If you are simply looking at which category the animal falls into based on its appearance and behavior, then it was more likely to be a snake. However, if you are considering the natural process of change that the animal underwent, then it is more likely that the animal was originally a lizard.","After the animal changed, it was more typical of a lizard.","After the animal changed, it was more likely to be a lizard.",lizard
hampton_2007,3,7,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","Before it changed, the animal was more typical of a snake.","There is no easy answer for this question. It depends on how you define ""typical."" If you consider snakes and lizards to be two separate and distinct groups of animals, then the animal in question would be more typical of a snake, since that is what it looked and acted like before it changed. However, if you consider snakes and lizards to be part of the same larger group of animals, then the animal would be more typical of a lizard, since that is its new","After it changed, the animal was more typical of a lizard.","There is no easy answer for this question. It depends on how you define ""typical."" If you consider snakes and lizards to be two separate and distinct groups of animals, then the animal in question would be more likely to be a lizard, since that is what it looks and acts like after it changed. However, if you consider snakes and lizards to be part of the same larger group of animals, then the animal would be more likely to be a snake, since that is",snake
hampton_2007,3,8,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a snake before it changed.,There is no definitive answer to this question since there is no specific information provided about the animal in question. It is impossible to say for certain whether the animal was more likely to be a snake or a lizard before it changed.,The animal was more typical of a lizard after it changed.,There is no definitive answer to this question since there is no specific information provided about the animal in question. It is impossible to say for certain whether the animal was more likely to be a snake or a lizard after it changed.,unsure
hampton_2007,3,9,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a snake.,The animal was more likely to be a snake.,"After it changed, the animal was more typical of a lizard.","After it changed, the animal was more likely to be a lizard.",lizard
hampton_2007,3,10,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.","The animal was more typical of a snake before it changed. It had sharp front fangs, scaly skin, and a forked tongue, which are all characteristics of snakes. Once it began to change and grew four legs, shed its fangs, and its tongue became sticky, it became more typical of a lizard.","The animal was more likely to be a snake before it changed. It had sharp front fangs, scaly skin, and a forked tongue, which are all characteristics of snakes. Once it began to change and grew four legs, shed its fangs, and its tongue became sticky, it became more typical of a lizard.","After it changed, the animal was more typical of a lizard. It grew four legs, shed its fangs, and its tongue became sticky, which are all characteristics of lizards.","After it changed, the animal was more likely to be a lizard. It grew four legs, shed its fangs, and its tongue became sticky, which are all characteristics of lizards.",lizard
hampton_2007,3,11,transformation,environment_without_offspring,"2*(cause: mutation, maturation) x 2*(phase: initial, final) x 2*(question: typicality, membership) ANOVA",glm(response ~ cause*phase*question),True,snake_matured_to_lizard,"There was an animal with sharp front fangs, scaly skin, and a forked tongue. It looked and acted just like a snake. One day, as a result of natural developmental processes, the animal began to change. It grew four legs, shed its fangs, and its tongue became sticky. The animal ended up looking and acting just like a lizard.",categorization_before_change_typicality,"Before it changed, was the animal more typical of a snake or a lizard?","Before it changed, the animal was more typical of a",categorization_before_change_possibility,"Before it changed, was the animal more likely to be a snake or a lizard?","Before it changed, the animal was more likely to be a",categorization_after_change_typicality,"After it changed, was the animal more typical of a snake or a lizard?","After it changed, the animal was more typical of a",categorization_after_change_possibility,"After it changed, was the animal more likely to be a snake or a lizard?","After it changed, the animal was more likely to be a",,,,,,,,,,,"Animal's category membership will change more in maturation than mutation condition. Typicality ratings should be higher than possibility ratings for mutation condition, but should be similar in the maturation condition.",The animal was more typical of a snake before it changed.,"The animal was more likely to be a snake before it changed, because it had the physical characteristics of a snake.",The animal was more typical of a lizard after it changed.,"The animal was more likely to be a lizard after it changed, because it had the physical characteristics of a lizard.",lizard
