Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,categorization_rating
23,barton_and_komatsu_1997,1,24,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it could not be used in dental work.",yes
24,barton_and_komatsu_1997,1,25,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would no longer be gold if it were in all ways like gold except that it could not be used in dental work.",no
25,barton_and_komatsu_1997,1,26,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it could not be used in dental work.",no
26,barton_and_komatsu_1997,1,27,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not be gold if it could not be used in dental work.",no
27,barton_and_komatsu_1997,1,28,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it were in all ways like gold except that it could not be used in dental work.",yes
28,barton_and_komatsu_1997,1,29,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, it would not.",no
29,barton_and_komatsu_1997,1,30,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it could not be used in dental work.",no
30,barton_and_komatsu_1997,1,31,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it could not be used in dental work.",no
31,barton_and_komatsu_1997,1,32,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, it would not.",no
32,barton_and_komatsu_1997,1,33,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","There is no definitive answer to this question since it is impossible to know exactly what would happen if gold were in all ways like gold except that it could not be used in dental work. It is possible that gold would still be valued highly by people even if it could not be used in dental work, but it is also possible that the value of gold would decrease if it could not be used in dental work.",maybe
33,barton_and_komatsu_1997,1,34,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it could not be used in dental work. The element's chemical and physical properties would not change just because it could not be used for dental fillings.",yes
34,barton_and_komatsu_1997,1,35,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it could not be used in dental work.",no
35,barton_and_komatsu_1997,1,36,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it could not be used in dental work. Gold is a chemical element with the symbol Au (from Latin: aurum) and atomic number 79, making it one of the higher atomic number elements that occur naturally. In a pure form, it is a bright, slightly reddish yellow, dense, soft, malleable, and ductile metal. A relatively rare element, gold is a precious metal that has been used for coinage, jewelry",yes
36,barton_and_komatsu_1997,1,37,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it could not be used in dental work.",yes
37,barton_and_komatsu_1997,1,38,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Gold would still be gold if it were in all ways like gold except that it could not be used in dental work.,yes
38,barton_and_komatsu_1997,1,39,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not be gold if it were in all ways like gold except that it could not be used in dental work.",no
39,barton_and_komatsu_1997,1,40,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it could not be used in dental work. Gold is valued in part because it is a good material for dental work; if it could not be used for that purpose, it would not be as valuable.",yes
40,barton_and_komatsu_1997,1,41,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","There is no definitive answer to this question since it is hypothetical. However, if gold could not be used in dental work, it would likely still be valuable since it is a scarce resource with many uses.",yes
41,barton_and_komatsu_1997,1,42,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold in this scenario.",yes
42,barton_and_komatsu_1997,1,43,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Although gold is not frequently used in dental work anymore, it would still be considered gold if it had the same chemical properties.",yes
43,barton_and_komatsu_1997,1,44,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Gold would not be gold if it were in all ways like gold except that it could not be used in dental work.,Yes
44,barton_and_komatsu_1997,1,45,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Gold would still be gold if it could not be used in dental work, but it would not have the same value. Gold is valuable because it is rare and has a lot of practical uses. If it could not be used in dental work, it would still be rare, but it would not have as many practical uses.",maybe
45,barton_and_komatsu_1997,1,46,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it were in all ways like gold except that it could not be used in dental work.",yes
46,barton_and_komatsu_1997,1,47,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Gold might still have some value, but it would not be as valuable as it is now.",maybe
47,barton_and_komatsu_1997,1,48,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Possibly, but it would likely be worth less.",maybe
48,barton_and_komatsu_1997,1,49,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Gold would still be gold in this scenario, although it would have little practical value.",maybe
49,barton_and_komatsu_1997,1,50,transformation,functional,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_functional,Question,categorization,Would gold still be gold if it were in all ways like gold except that it could not be used in dental work?,A thing that is in all ways like gold except that it can not be used in dental work is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it could not be used in dental work.",yes
0,barton_and_komatsu_1997,1,1,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it was not atomic number 79.","No, gold"
1,barton_and_komatsu_1997,1,2,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, if an element is not atomic number 79, then it cannot be gold.",yes
2,barton_and_komatsu_1997,1,3,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, it would not. Gold is defined by its atomic number, which is the number of protons in an atom's nucleus. If an element has a different atomic number, it is a different element.",no
3,barton_and_komatsu_1997,1,4,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it was not atomic number 79.","No, gold"
4,barton_and_komatsu_1997,1,5,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not be gold if it were not atomic number 79.",no
5,barton_and_komatsu_1997,1,6,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Gold would still be gold if it were not atomic number 79, but it would have different chemical and physical properties.",yes
6,barton_and_komatsu_1997,1,7,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, it would not be gold.",no
7,barton_and_komatsu_1997,1,8,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except that it was not atomic number 79. Gold is defined by its chemical properties, which are determined by its atomic number.",yes
8,barton_and_komatsu_1997,1,9,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold in this instance.",yes
9,barton_and_komatsu_1997,1,10,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it had a different atomic number. Gold is a chemical element with the symbol Au (from Latin: aurum) and atomic number 79, making it one of the higher atomic number elements that occur naturally. In a pure form, it is a bright, slightly reddish yellow, dense, soft, malleable, and ductile metal. A relatively rare element, gold is a precious metal that has been used for coinage, jewelry, and",yes
10,barton_and_komatsu_1997,1,11,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, gold would still be gold if it were in all ways like gold except that it was not atomic number 79.",yes
11,barton_and_komatsu_1997,1,12,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.",Gold would still be gold if it were in all ways like gold except that it was not atomic number 79.,yes
12,barton_and_komatsu_1997,1,13,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not still be gold if it were in all ways like gold except it was not atomic number 79.","No, gold"
13,barton_and_komatsu_1997,1,14,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, it would not.",no
14,barton_and_komatsu_1997,1,15,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, it would not.",no
15,barton_and_komatsu_1997,1,16,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Not necessarily. If gold were not atomic number 79, it would have different chemical properties and would not be considered gold.",maybe
16,barton_and_komatsu_1997,1,17,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","No, gold would not be gold if it were in all ways like gold except that it was not atomic number 79.","No, gold"
17,barton_and_komatsu_1997,1,18,transformation,molecular,"2*(word type: natural kinds, artifacts) x 2*(change type: molecular, functional, physical) ANOVA",glm(response ~ word type*change type),True,gold_changed_in_molecule,Question,categorization,Would gold still be gold if it were in all ways like gold except that it was not atomic number 79?,A thing that is in all ways like gold except that it was not atomic number 79 is,,,,,,,,,,,,,,,,,,,,"Molecular changes will have a greater impact on categorization judgments for non-living natural kinds than physical or functional changes and physical changes will have a greater impact than functional changes; for artifacts, functional changes will have the greatest impact on categorization judgments.","Yes, if an element has the same chemical properties as gold, it would still be considered gold.",yes
